date,store,item,price,promotion,inventory,sales
2023-02-28,9,1,278.9,0,52,22
2023-02-28,9,2,119.77,0,85,27
2023-02-28,9,3,230.35,0,69,25
2023-02-28,9,4,301.92,0,111,18
2023-02-28,9,5,365.43,1,94,31
2023-02-28,9,6,72.24,0,110,26
2023-02-28,9,7,446.03,0,76,27
2023-02-28,9,8,215.1,0,105,27
2023-02-28,9,9,341.24,0,95,31
2023-02-28,9,10,50.24,0,61,31
2023-02-28,9,11,147.84,0,93,30
2023-02-28,9,12,308.19,0,93,30
2023-02-28,9,13,362.81,0,127,41
2023-02-28,9,14,109.67,1,139,43
2023-02-28,9,15,495.72,0,67,36
2023-02-28,9,16,430.27,0,79,38
2023-02-28,9,17,58.4,1,87,48
2023-02-28,9,18,239.47,1,134,44
2023-02-28,9,19,256.26,0,119,38
2023-02-28,9,20,423.28,1,96,50
2023-02-28,10,1,146.08,0,90,22
2023-02-28,10,2,157.02,1,86,29
2023-02-28,10,3,466.69,0,86,26
2023-02-28,10,4,95.88,0,109,23
2023-02-28,10,5,106.62,0,127,31
2023-02-28,10,6,218.89,0,66,27
2023-02-28,10,7,340.96,0,57,29
2023-02-28,10,8,206.74,1,62,32
2023-02-28,10,9,196.86,0,106,31
2023-02-28,10,10,320.13,0,101,37
2023-02-28,10,11,113.07,0,83,32
2023-02-28,10,12,218.74,0,67,38
2023-02-28,10,13,348.39,0,114,35
2023-02-28,10,14,214.84,1,85,41
2023-02-28,10,15,135.37,1,96,48
2023-02-28,10,16,246.81,0,89,40
2023-02-28,10,17,457.81,0,89,36
2023-02-28,10,18,55.72,0,103,32
2023-02-28,10,19,418.98,0,73,42
2023-02-28,10,20,230.82,0,123,47
2023-03-01,1,1,128.47,0,112,15
2023-03-01,1,2,494.64,0,92,13
2023-03-01,1,3,239.59,0,85,20
2023-03-01,1,4,87.24,1,106,30
2023-03-01,1,5,304.12,0,49,22
2023-03-01,1,6,280.25,0,79,21
2023-03-01,1,7,451.7,0,114,18
2023-03-01,1,8,422.3,0,93,23
2023-03-01,1,9,315.08,0,70,23
2023-03-01,1,10,368.14,0,68,24
2023-03-01,1,11,457.23,0,87,25
2023-03-01,1,12,281.81,0,113,29
2023-03-01,1,13,443.96,0,77,28
2023-03-01,1,14,240.58,0,125,34
2023-03-01,1,15,129.72,0,105,34
2023-03-01,1,16,264.61,0,59,39
2023-03-01,1,17,83.43,0,80,27
2023-03-01,1,18,488.39,0,87,36
2023-03-01,1,19,149.63,0,69,36
2023-03-01,1,20,306.52,0,65,36
2023-03-01,2,1,424.14,0,114,16
2023-03-01,2,2,190.86,0,67,25
2023-03-01,2,3,239.13,0,109,21
2023-03-01,2,4,245.56,1,73,28
2023-03-01,2,5,413.5,0,114,22
2023-03-01,2,6,58.13,0,88,24
2023-03-01,2,7,106.21,0,57,24
2023-03-01,2,8,291.33,0,51,27
2023-03-01,2,9,483.73,0,102,28
2023-03-01,2,10,446.73,0,66,32
2023-03-01,2,11,200.6,0,129,32
2023-03-01,2,12,129.36,0,100,31
2023-03-01,2,13,162.55,0,112,32
2023-03-01,2,14,191.29,0,97,34
2023-03-01,2,15,352.94,0,79,32
2023-03-01,2,16,404.88,1,90,35
2023-03-01,2,17,480.79,0,104,41
2023-03-01,2,18,398.38,0,139,42
2023-03-01,2,19,405.55,1,116,35
2023-03-01,2,20,85.91,0,61,40
2023-03-01,3,1,361.27,0,64,21
2023-03-01,3,2,128.94,1,97,24
2023-03-01,3,3,293.25,0,47,25
2023-03-01,3,4,272.13,0,62,10
2023-03-01,3,5,388.97,0,64,25
2023-03-01,3,6,271.65,1,73,30
2023-03-01,3,7,275.7,0,68,24
2023-03-01,3,8,428.52,0,82,28
2023-03-01,3,9,369.45,0,121,29
2023-03-01,3,10,170.17,1,74,37
2023-03-01,3,11,463.07,0,76,33
2023-03-01,3,12,184.93,0,72,33
2023-03-01,3,13,224.69,1,101,40
2023-03-01,3,14,381.97,0,112,30
2023-03-01,3,15,374.82,0,117,30
2023-03-01,3,16,334.46,1,81,43
2023-03-01,3,17,424.67,1,112,34
2023-03-01,3,18,56.44,0,112,36
2023-03-01,3,19,453.18,1,102,50
2023-03-01,3,20,376.27,0,127,39
2023-03-01,4,1,360.23,1,50,27
2023-03-01,4,2,164.01,1,111,31
2023-03-01,4,3,293.45,0,94,19
2023-03-01,4,4,433.51,1,60,34
2023-03-01,4,5,403.09,0,64,29
2023-03-01,4,6,266.44,1,90,27
2023-03-01,4,7,258.62,0,72,31
2023-03-01,4,8,72.62,0,101,34
2023-03-01,4,9,429.41,0,120,35
2023-03-01,4,10,352.31,0,78,30
2023-03-01,4,11,233.58,1,97,34
2023-03-01,4,12,392.72,0,97,35
2023-03-01,4,13,411.62,0,64,33
2023-03-01,4,14,55.01,0,130,40
2023-03-01,4,15,88.59,0,76,35
2023-03-01,4,16,375.31,0,68,33
2023-03-01,4,17,243.39,0,91,35
2023-03-01,4,18,170.19,1,124,46
2023-03-01,4,19,379.79,0,113,36
2023-03-01,4,20,240.96,0,110,43
2023-03-01,5,1,287.05,0,109,19
2023-03-01,5,2,78.61,0,67,20
2023-03-01,5,3,341.43,0,58,23
2023-03-01,5,4,124.47,1,51,30
2023-03-01,5,5,139.99,0,47,25
2023-03-01,5,6,380.84,0,75,29
2023-03-01,5,7,325.0,0,50,29
2023-03-01,5,8,224.9,0,125,32
2023-03-01,5,9,251.58,0,77,27
2023-03-01,5,10,131.03,0,77,25
2023-03-01,5,11,330.77,0,98,35
2023-03-01,5,12,269.02,1,95,40
2023-03-01,5,13,278.81,1,67,40
2023-03-01,5,14,118.72,0,74,46
2023-03-01,5,15,95.52,1,136,45
2023-03-01,5,16,401.96,1,76,46
2023-03-01,5,17,284.37,0,129,33
2023-03-01,5,18,414.69,0,72,42
2023-03-01,5,19,272.94,0,61,34
2023-03-01,5,20,116.2,0,117,40
2023-03-01,6,1,427.88,0,113,19
2023-03-01,6,2,280.16,0,61,19
2023-03-01,6,3,231.93,0,119,21
2023-03-01,6,4,493.0,0,89,23
2023-03-01,6,5,227.76,0,99,28
2023-03-01,6,6,266.24,1,84,29
2023-03-01,6,7,399.2,1,67,37
2023-03-01,6,8,336.68,0,59,33
2023-03-01,6,9,425.92,0,63,25
2023-03-01,6,10,174.68,0,84,34
2023-03-01,6,11,251.86,1,122,41
2023-03-01,6,12,110.08,0,104,33
2023-03-01,6,13,111.54,0,56,27
2023-03-01,6,14,396.44,1,99,41
2023-03-01,6,15,192.39,0,96,37
2023-03-01,6,16,358.76,1,107,50
2023-03-01,6,17,350.38,0,79,38
2023-03-01,6,18,81.34,0,97,37
2023-03-01,6,19,497.1,1,93,45
2023-03-01,6,20,350.99,0,120,42
2023-03-01,7,1,420.94,1,65,23
2023-03-01,7,2,52.32,0,100,17
2023-03-01,7,3,364.11,0,119,21
2023-03-01,7,4,368.86,1,91,28
2023-03-01,7,5,57.45,0,82,26
2023-03-01,7,6,157.45,0,80,27
2023-03-01,7,7,102.08,0,91,31
2023-03-01,7,8,239.13,0,102,27
2023-03-01,7,9,246.23,0,77,30
2023-03-01,7,10,76.43,0,126,37
2023-03-01,7,11,67.82,0,78,32
2023-03-01,7,12,205.29,1,105,42
2023-03-01,7,13,165.91,0,104,33
2023-03-01,7,14,211.22,0,57,34
2023-03-01,7,15,210.32,0,64,38
2023-03-01,7,16,363.95,0,109,45
2023-03-01,7,17,370.54,0,129,38
2023-03-01,7,18,391.57,0,71,42
2023-03-01,7,19,296.05,1,104,54
2023-03-01,7,20,301.27,0,125,38
2023-03-01,8,1,413.85,1,96,20
2023-03-01,8,2,495.77,1,105,31
2023-03-01,8,3,268.05,0,98,20
2023-03-01,8,4,236.76,0,62,24
2023-03-01,8,5,136.14,0,91,22
2023-03-01,8,6,86.84,0,77,34
2023-03-01,8,7,290.04,1,101,34
2023-03-01,8,8,441.15,1,62,34
2023-03-01,8,9,230.37,1,68,35
2023-03-01,8,10,206.35,0,98,20
2023-03-01,8,11,207.61,1,133,37
2023-03-01,8,12,422.05,1,95,39
2023-03-01,8,13,216.75,0,88,33
2023-03-01,8,14,293.92,0,78,35
2023-03-01,8,15,363.02,0,86,43
2023-03-01,8,16,377.38,0,107,35
2023-03-01,8,17,372.67,0,102,44
2023-03-01,8,18,196.15,1,132,58
2023-03-01,8,19,286.89,1,117,55
2023-03-01,8,20,190.52,0,72,36
2023-03-01,9,1,300.93,0,87,22
2023-03-01,9,2,99.91,0,115,27
2023-03-01,9,3,447.96,0,107,21
2023-03-01,9,4,470.95,0,106,30
2023-03-01,9,5,258.34,1,112,31
2023-03-01,9,6,405.94,1,119,34
2023-03-01,9,7,488.66,1,116,39
2023-03-01,9,8,409.52,0,71,29
2023-03-01,9,9,132.18,0,100,28
2023-03-01,9,10,351.36,0,124,29
2023-03-01,9,11,178.9,0,125,28
2023-03-01,9,12,416.41,0,81,32
2023-03-01,9,13,62.27,1,142,43
2023-03-01,9,14,287.61,1,89,37
2023-03-01,9,15,296.74,0,103,33
2023-03-01,9,16,324.78,1,116,53
2023-03-01,9,17,234.36,0,90,34
2023-03-01,9,18,217.47,0,64,41
2023-03-01,9,19,201.11,0,67,37
2023-03-01,9,20,237.67,1,150,57
2023-03-01,10,1,94.8,0,103,24
2023-03-01,10,2,489.85,1,88,38
2023-03-01,10,3,384.15,1,105,42
2023-03-01,10,4,110.13,0,59,24
2023-03-01,10,5,440.98,0,45,23
2023-03-01,10,6,360.07,0,108,26
2023-03-01,10,7,55.63,0,99,33
2023-03-01,10,8,307.34,0,113,26
2023-03-01,10,9,242.83,0,121,32
2023-03-01,10,10,322.58,0,52,24
2023-03-01,10,11,124.55,1,109,46
2023-03-01,10,12,60.68,0,124,37
2023-03-01,10,13,184.97,0,125,36
2023-03-01,10,14,488.17,0,99,41
2023-03-01,10,15,476.22,1,115,53
2023-03-01,10,16,421.15,0,112,35
2023-03-01,10,17,441.57,0,112,41
2023-03-01,10,18,319.47,0,102,42
2023-03-01,10,19,242.57,0,135,44
2023-03-01,10,20,378.33,0,87,39
2023-03-02,1,1,411.42,0,56,16
2023-03-02,1,2,175.86,0,85,16
2023-03-02,1,3,150.61,1,90,30
2023-03-02,1,4,398.16,0,101,13
2023-03-02,1,5,148.23,0,63,28
2023-03-02,1,6,342.98,0,74,26
2023-03-02,1,7,416.22,0,58,21
2023-03-02,1,8,346.06,0,105,22
2023-03-02,1,9,93.68,0,91,28
2023-03-02,1,10,484.22,0,111,28
2023-03-02,1,11,255.11,0,109,25
2023-03-02,1,12,328.43,0,93,30
2023-03-02,1,13,483.67,1,87,38
2023-03-02,1,14,481.36,0,99,35
2023-03-02,1,15,171.16,1,110,38
2023-03-02,1,16,398.17,0,82,37
2023-03-02,1,17,359.56,0,119,36
2023-03-02,1,18,472.16,0,125,34
2023-03-02,1,19,247.86,0,102,38
2023-03-02,1,20,400.25,0,81,35
2023-03-02,2,1,86.83,0,104,19
2023-03-02,2,2,413.0,0,46,22
2023-03-02,2,3,412.82,0,51,20
2023-03-02,2,4,116.98,0,93,22
2023-03-02,2,5,180.63,1,100,34
2023-03-02,2,6,50.7,0,48,25
2023-03-02,2,7,99.84,0,56,19
2023-03-02,2,8,208.14,0,70,26
2023-03-02,2,9,79.53,0,92,30
2023-03-02,2,10,97.43,0,103,32
2023-03-02,2,11,456.6,1,121,34
2023-03-02,2,12,441.61,0,88,32
2023-03-02,2,13,279.79,0,64,30
2023-03-02,2,14,347.88,0,66,36
2023-03-02,2,15,332.9,0,70,36
2023-03-02,2,16,172.76,0,122,33
2023-03-02,2,17,299.24,0,102,34
2023-03-02,2,18,235.44,0,139,40
2023-03-02,2,19,439.92,0,107,36
2023-03-02,2,20,317.48,0,93,29
2023-03-02,3,1,293.99,0,79,16
2023-03-02,3,2,250.59,0,106,21
2023-03-02,3,3,329.25,0,95,18
2023-03-02,3,4,225.47,0,69,21
2023-03-02,3,5,51.47,1,56,26
2023-03-02,3,6,273.81,1,90,28
2023-03-02,3,7,229.85,1,120,38
2023-03-02,3,8,422.85,0,88,25
2023-03-02,3,9,423.14,0,59,24
2023-03-02,3,10,306.24,1,122,37
2023-03-02,3,11,194.13,0,100,23
2023-03-02,3,12,218.46,0,62,22
2023-03-02,3,13,200.18,0,68,29
2023-03-02,3,14,345.47,0,122,38
2023-03-02,3,15,459.5,1,119,43
2023-03-02,3,16,91.18,0,65,35
2023-03-02,3,17,98.36,0,91,31
2023-03-02,3,18,212.23,1,118,42
2023-03-02,3,19,219.68,0,105,39
2023-03-02,3,20,370.1,1,139,51
2023-03-02,4,1,353.89,0,61,20
2023-03-02,4,2,275.91,0,69,14
2023-03-02,4,3,184.71,1,67,27
2023-03-02,4,4,411.01,0,87,22
2023-03-02,4,5,483.17,0,56,24
2023-03-02,4,6,323.17,0,58,22
2023-03-02,4,7,249.61,0,100,27
2023-03-02,4,8,255.89,0,119,30
2023-03-02,4,9,324.94,0,113,28
2023-03-02,4,10,416.28,1,94,38
2023-03-02,4,11,276.39,1,90,32
2023-03-02,4,12,139.48,0,74,30
2023-03-02,4,13,137.72,0,65,35
2023-03-02,4,14,439.72,0,116,33
2023-03-02,4,15,125.04,0,84,34
2023-03-02,4,16,72.06,0,103,37
2023-03-02,4,17,433.62,0,65,34
2023-03-02,4,18,475.29,0,85,37
2023-03-02,4,19,257.67,0,105,39
2023-03-02,4,20,135.86,1,92,48
2023-03-02,5,1,406.49,1,97,26
2023-03-02,5,2,453.12,0,54,17
2023-03-02,5,3,319.56,0,43,13
2023-03-02,5,4,318.43,0,87,30
2023-03-02,5,5,151.5,0,114,24
2023-03-02,5,6,163.17,0,123,30
2023-03-02,5,7,270.03,0,79,18
2023-03-02,5,8,69.59,1,107,30
2023-03-02,5,9,331.99,0,117,27
2023-03-02,5,10,362.0,0,74,27
2023-03-02,5,11,359.09,0,87,34
2023-03-02,5,12,475.46,0,114,36
2023-03-02,5,13,306.3,1,83,43
2023-03-02,5,14,499.2,0,89,29
2023-03-02,5,15,384.68,1,79,32
2023-03-02,5,16,95.92,0,124,37
2023-03-02,5,17,495.1,0,82,43
2023-03-02,5,18,381.37,1,99,43
2023-03-02,5,19,415.32,0,96,37
2023-03-02,5,20,238.1,0,82,37
2023-03-02,6,1,300.46,0,96,24
2023-03-02,6,2,239.03,0,103,25
2023-03-02,6,3,287.44,1,73,36
2023-03-02,6,4,206.96,0,81,21
2023-03-02,6,5,266.68,0,116,27
2023-03-02,6,6,271.68,1,112,35
2023-03-02,6,7,274.4,0,105,26
2023-03-02,6,8,377.39,0,100,37
2023-03-02,6,9,359.14,0,90,21
2023-03-02,6,10,124.15,1,85,30
2023-03-02,6,11,152.49,0,98,29
2023-03-02,6,12,362.24,1,71,36
2023-03-02,6,13,493.02,1,70,42
2023-03-02,6,14,405.41,0,69,35
2023-03-02,6,15,432.67,1,101,40
2023-03-02,6,16,323.15,0,86,36
2023-03-02,6,17,400.81,0,71,33
2023-03-02,6,18,120.39,0,133,46
2023-03-02,6,19,109.26,1,107,51
2023-03-02,6,20,334.1,0,62,38
2023-03-02,7,1,255.84,1,59,32
2023-03-02,7,2,374.57,0,83,26
2023-03-02,7,3,437.59,0,85,19
2023-03-02,7,4,450.17,1,101,30
2023-03-02,7,5,83.89,0,58,26
2023-03-02,7,6,417.26,1,135,36
2023-03-02,7,7,254.24,0,90,26
2023-03-02,7,8,196.32,0,79,26
2023-03-02,7,9,445.93,0,126,37
2023-03-02,7,10,307.12,1,125,38
2023-03-02,7,11,463.53,0,112,33
2023-03-02,7,12,139.91,0,88,24
2023-03-02,7,13,318.99,0,110,34
2023-03-02,7,14,149.01,0,126,37
2023-03-02,7,15,415.16,0,51,29
2023-03-02,7,16,88.88,0,117,37
2023-03-02,7,17,453.64,1,123,55
2023-03-02,7,18,250.4,0,130,46
2023-03-02,7,19,216.54,0,113,43
2023-03-02,7,20,413.81,0,100,43
2023-03-02,8,1,81.71,0,79,19
2023-03-02,8,2,351.67,0,79,24
2023-03-02,8,3,466.36,0,53,22
2023-03-02,8,4,216.68,0,63,18
2023-03-02,8,5,206.48,1,63,34
2023-03-02,8,6,259.29,0,125,31
2023-03-02,8,7,335.39,0,122,24
2023-03-02,8,8,357.76,0,74,28
2023-03-02,8,9,256.53,0,97,34
2023-03-02,8,10,197.34,0,111,29
2023-03-02,8,11,490.76,1,61,39
2023-03-02,8,12,267.44,0,111,35
2023-03-02,8,13,132.36,0,131,40
2023-03-02,8,14,361.48,0,87,29
2023-03-02,8,15,485.34,0,99,43
2023-03-02,8,16,107.77,0,116,38
2023-03-02,8,17,365.65,0,80,36
2023-03-02,8,18,479.25,0,54,34
2023-03-02,8,19,237.44,1,134,56
2023-03-02,8,20,498.2,1,107,53
2023-03-02,9,1,423.8,0,99,22
2023-03-02,9,2,135.81,0,49,21
2023-03-02,9,3,424.35,0,91,26
2023-03-02,9,4,139.62,0,61,29
2023-03-02,9,5,260.2,0,71,30
2023-03-02,9,6,95.59,1,105,37
2023-03-02,9,7,65.09,0,123,34
2023-03-02,9,8,311.04,1,126,35
2023-03-02,9,9,222.95,0,77,37
2023-03-02,9,10,453.44,1,104,40
2023-03-02,9,11,65.78,0,65,35
2023-03-02,9,12,419.65,0,114,32
2023-03-02,9,13,289.67,0,97,26
2023-03-02,9,14,386.84,1,133,45
2023-03-02,9,15,419.95,0,129,40
2023-03-02,9,16,51.32,0,76,43
2023-03-02,9,17,85.65,0,123,38
2023-03-02,9,18,60.69,0,113,40
2023-03-02,9,19,459.3,0,72,43
2023-03-02,9,20,445.19,0,88,41
2023-03-02,10,1,206.06,1,97,28
2023-03-02,10,2,221.48,0,113,27
2023-03-02,10,3,345.91,1,75,29
2023-03-02,10,4,395.15,0,121,25
2023-03-02,10,5,270.65,0,75,14
2023-03-02,10,6,181.66,1,66,31
2023-03-02,10,7,364.84,1,87,35
2023-03-02,10,8,294.41,1,79,36
2023-03-02,10,9,347.44,0,69,32
2023-03-02,10,10,464.06,0,108,31
2023-03-02,10,11,217.33,0,119,42
2023-03-02,10,12,367.1,1,123,38
2023-03-02,10,13,89.81,0,89,40
2023-03-02,10,14,349.22,0,122,32
2023-03-02,10,15,99.72,0,73,34
2023-03-02,10,16,93.38,0,113,43
2023-03-02,10,17,103.45,0,118,40
2023-03-02,10,18,460.23,1,137,57
2023-03-02,10,19,383.39,0,84,44
2023-03-02,10,20,290.28,0,87,42
2023-03-03,1,1,71.91,0,64,22
2023-03-03,1,2,405.7,0,106,23
2023-03-03,1,3,196.78,0,76,22
2023-03-03,1,4,134.57,0,52,27
2023-03-03,1,5,224.86,0,95,25
2023-03-03,1,6,114.38,0,60,22
2023-03-03,1,7,406.03,1,55,28
2023-03-03,1,8,446.52,0,87,22
2023-03-03,1,9,409.51,0,105,23
2023-03-03,1,10,452.79,0,52,25
2023-03-03,1,11,410.01,0,97,33
2023-03-03,1,12,89.06,0,98,27
2023-03-03,1,13,436.91,1,98,42
2023-03-03,1,14,93.21,0,120,31
2023-03-03,1,15,206.69,0,89,34
2023-03-03,1,16,285.59,0,66,26
2023-03-03,1,17,399.21,0,83,35
2023-03-03,1,18,164.2,0,118,28
2023-03-03,1,19,369.52,0,103,34
2023-03-03,1,20,492.7,0,68,36
2023-03-03,2,1,95.21,0,113,22
2023-03-03,2,2,320.09,0,52,25
2023-03-03,2,3,261.32,0,97,24
2023-03-03,2,4,203.96,0,108,25
2023-03-03,2,5,387.49,1,120,25
2023-03-03,2,6,68.05,0,113,20
2023-03-03,2,7,119.46,1,128,37
2023-03-03,2,8,404.87,0,52,23
2023-03-03,2,9,299.59,0,104,28
2023-03-03,2,10,422.06,0,57,31
2023-03-03,2,11,300.86,1,141,42
2023-03-03,2,12,403.55,0,65,26
2023-03-03,2,13,126.25,1,78,31
2023-03-03,2,14,185.88,0,78,28
2023-03-03,2,15,77.89,0,98,29
2023-03-03,2,16,498.23,1,117,44
2023-03-03,2,17,499.97,0,124,34
2023-03-03,2,18,480.74,0,70,23
2023-03-03,2,19,218.39,0,102,34
2023-03-03,2,20,309.83,0,124,34
2023-03-03,3,1,59.45,0,112,21
2023-03-03,3,2,366.9,0,80,19
2023-03-03,3,3,264.65,0,67,24
2023-03-03,3,4,437.81,0,66,24
2023-03-03,3,5,172.8,0,69,21
2023-03-03,3,6,290.4,0,120,28
2023-03-03,3,7,278.69,0,83,21
2023-03-03,3,8,321.53,0,64,35
2023-03-03,3,9,475.4,0,117,23
2023-03-03,3,10,333.0,0,113,29
2023-03-03,3,11,436.38,0,99,32
2023-03-03,3,12,162.32,0,103,33
2023-03-03,3,13,58.53,0,74,24
2023-03-03,3,14,151.47,0,116,37
2023-03-03,3,15,278.98,0,95,34
2023-03-03,3,16,65.33,0,76,34
2023-03-03,3,17,487.22,0,110,35
2023-03-03,3,18,182.0,0,65,43
2023-03-03,3,19,235.98,0,118,36
2023-03-03,3,20,173.8,0,107,26
2023-03-03,4,1,482.03,0,102,24
2023-03-03,4,2,372.73,0,58,20
2023-03-03,4,3,411.25,1,81,35
2023-03-03,4,4,165.39,0,110,18
2023-03-03,4,5,303.76,0,58,18
2023-03-03,4,6,206.85,0,54,23
2023-03-03,4,7,345.35,0,68,26
2023-03-03,4,8,151.07,0,123,28
2023-03-03,4,9,225.31,0,127,30
2023-03-03,4,10,231.28,0,91,35
2023-03-03,4,11,167.8,0,130,32
2023-03-03,4,12,75.05,0,59,25
2023-03-03,4,13,443.68,1,72,36
2023-03-03,4,14,436.28,0,117,36
2023-03-03,4,15,264.23,0,75,34
2023-03-03,4,16,217.2,0,94,33
2023-03-03,4,17,163.06,0,61,37
2023-03-03,4,18,208.08,0,71,36
2023-03-03,4,19,161.72,0,134,39
2023-03-03,4,20,293.98,0,68,35
2023-03-03,5,1,161.06,1,120,26
2023-03-03,5,2,287.79,1,55,26
2023-03-03,5,3,249.59,0,121,24
2023-03-03,5,4,248.83,0,67,20
2023-03-03,5,5,410.35,0,112,23
2023-03-03,5,6,185.82,0,125,26
2023-03-03,5,7,457.17,0,120,27
2023-03-03,5,8,266.4,0,104,28
2023-03-03,5,9,164.7,1,80,33
2023-03-03,5,10,283.39,0,71,36
2023-03-03,5,11,68.58,0,114,34
2023-03-03,5,12,476.99,0,96,37
2023-03-03,5,13,307.31,0,84,36
2023-03-03,5,14,196.32,1,90,47
2023-03-03,5,15,207.12,0,105,29
2023-03-03,5,16,439.53,0,95,39
2023-03-03,5,17,102.83,0,96,34
2023-03-03,5,18,71.36,0,77,37
2023-03-03,5,19,482.37,0,94,43
2023-03-03,5,20,232.84,0,141,43
2023-03-03,6,1,122.36,0,91,23
2023-03-03,6,2,246.15,0,78,24
2023-03-03,6,3,466.48,0,90,19
2023-03-03,6,4,187.26,1,119,34
2023-03-03,6,5,184.8,0,48,17
2023-03-03,6,6,212.91,0,98,26
2023-03-03,6,7,56.23,0,68,25
2023-03-03,6,8,144.33,1,137,39
2023-03-03,6,9,361.43,0,128,30
2023-03-03,6,10,67.14,0,119,26
2023-03-03,6,11,358.86,0,75,24
2023-03-03,6,12,125.26,0,72,33
2023-03-03,6,13,480.63,1,134,35
2023-03-03,6,14,341.5,1,134,42
2023-03-03,6,15,196.88,0,110,32
2023-03-03,6,16,245.3,0,108,30
2023-03-03,6,17,205.52,0,123,39
2023-03-03,6,18,195.54,0,63,36
2023-03-03,6,19,397.01,0,85,38
2023-03-03,6,20,160.45,0,105,44
2023-03-03,7,1,147.47,0,89,26
2023-03-03,7,2,252.05,0,44,22
2023-03-03,7,3,88.63,0,55,21
2023-03-03,7,4,388.99,0,99,29
2023-03-03,7,5,208.34,0,115,22
2023-03-03,7,6,350.22,0,87,32
2023-03-03,7,7,283.58,0,61,29
2023-03-03,7,8,361.33,0,62,25
2023-03-03,7,9,419.19,0,75,35
2023-03-03,7,10,257.57,1,123,33
2023-03-03,7,11,271.64,1,90,38
2023-03-03,7,12,256.33,0,52,28
2023-03-03,7,13,105.65,0,103,35
2023-03-03,7,14,144.74,0,89,30
2023-03-03,7,15,452.81,0,110,34
2023-03-03,7,16,105.16,0,115,42
2023-03-03,7,17,146.68,0,95,34
2023-03-03,7,18,126.2,1,111,43
2023-03-03,7,19,211.41,0,66,45
2023-03-03,7,20,422.98,0,80,42
2023-03-03,8,1,399.1,0,101,24
2023-03-03,8,2,197.11,0,104,23
2023-03-03,8,3,66.25,0,101,19
2023-03-03,8,4,73.73,0,90,27
2023-03-03,8,5,236.37,0,111,31
2023-03-03,8,6,242.97,1,110,29
2023-03-03,8,7,227.95,1,66,40
2023-03-03,8,8,299.01,0,121,31
2023-03-03,8,9,142.53,0,93,28
2023-03-03,8,10,444.89,0,52,29
2023-03-03,8,11,196.47,0,117,33
2023-03-03,8,12,127.27,0,71,34
2023-03-03,8,13,469.29,1,97,41
2023-03-03,8,14,323.34,0,125,33
2023-03-03,8,15,413.99,0,65,35
2023-03-03,8,16,109.26,0,59,32
2023-03-03,8,17,439.09,0,89,43
2023-03-03,8,18,119.04,1,81,49
2023-03-03,8,19,142.27,0,83,47
2023-03-03,8,20,348.02,0,93,45
2023-03-03,9,1,393.26,0,68,28
2023-03-03,9,2,235.09,0,96,28
2023-03-03,9,3,180.56,0,99,25
2023-03-03,9,4,138.84,0,128,30
2023-03-03,9,5,353.75,0,90,30
2023-03-03,9,6,454.78,0,108,28
2023-03-03,9,7,83.34,0,106,35
2023-03-03,9,8,476.53,0,88,35
2023-03-03,9,9,323.09,0,104,36
2023-03-03,9,10,459.24,0,100,27
2023-03-03,9,11,345.53,0,61,34
2023-03-03,9,12,311.88,0,64,37
2023-03-03,9,13,129.73,0,60,31
2023-03-03,9,14,178.62,0,92,36
2023-03-03,9,15,208.36,0,103,41
2023-03-03,9,16,141.43,0,82,46
2023-03-03,9,17,411.66,0,62,34
2023-03-03,9,18,474.45,0,125,44
2023-03-03,9,19,432.27,0,115,42
2023-03-03,9,20,360.79,0,109,42
2023-03-03,10,1,142.66,0,92,25
2023-03-03,10,2,399.74,0,55,19
2023-03-03,10,3,299.52,1,108,27
2023-03-03,10,4,248.75,0,55,23
2023-03-03,10,5,294.94,0,120,25
2023-03-03,10,6,334.45,0,117,25
2023-03-03,10,7,326.31,0,69,31
2023-03-03,10,8,375.94,0,61,30
2023-03-03,10,9,290.37,0,108,27
2023-03-03,10,10,227.86,0,112,30
2023-03-03,10,11,467.47,1,79,40
2023-03-03,10,12,278.91,0,136,40
2023-03-03,10,13,490.81,1,124,43
2023-03-03,10,14,66.02,1,112,44
2023-03-03,10,15,395.13,0,105,42
2023-03-03,10,16,153.19,0,112,43
2023-03-03,10,17,281.26,0,90,41
2023-03-03,10,18,418.55,0,84,41
2023-03-03,10,19,105.98,0,103,45
2023-03-03,10,20,408.67,0,84,46
2023-03-04,1,1,254.21,0,80,25
2023-03-04,1,2,157.84,0,92,29
2023-03-04,1,3,401.09,0,56,25
2023-03-04,1,4,351.08,0,111,31
2023-03-04,1,5,467.19,1,125,30
2023-03-04,1,6,408.1,0,82,25
2023-03-04,1,7,268.42,0,56,33
2023-03-04,1,8,123.16,1,134,43
2023-03-04,1,9,428.28,0,81,35
2023-03-04,1,10,233.58,0,116,29
2023-03-04,1,11,67.2,0,126,31
2023-03-04,1,12,84.64,0,127,34
2023-03-04,1,13,201.53,0,129,39
2023-03-04,1,14,83.82,0,84,34
2023-03-04,1,15,223.62,0,110,38
2023-03-04,1,16,482.57,0,105,40
2023-03-04,1,17,349.19,0,107,36
2023-03-04,1,18,153.65,0,78,39
2023-03-04,1,19,340.19,0,103,41
2023-03-04,1,20,117.39,0,124,42
2023-03-04,2,1,397.64,0,113,20
2023-03-04,2,2,354.76,1,130,35
2023-03-04,2,3,349.32,0,112,24
2023-03-04,2,4,442.79,0,88,25
2023-03-04,2,5,385.52,0,115,21
